state,date,fips,cases,deaths,state_code,test
Hawaii,2020-03-10,15,2,0,HI,0.25485191008172503
Illinois,2020-03-10,17,19,0,IL,0.6620309268488733
Indiana,2020-03-10,18,6,0,IN,0.4228377574210257
Iowa,2020-03-10,19,13,0,IA,0.9721067451189321
Kansas,2020-03-10,20,1,0,KS,0.7966114460007626
Kentucky,2020-03-10,21,7,0,KY,0.28348879452253484
Louisiana,2020-03-10,22,6,0,LA,0.7134022038964558
Maryland,2020-03-10,24,9,0,MD,0.4767896061825957
Massachusetts,2020-03-10,25,92,0,MA,0.12685523479341343
Michigan,2020-03-10,26,2,0,MI,0.7766576055937732
Minnesota,2020-03-10,27,3,0,MN,0.8074969467486487
Missouri,2020-03-10,29,1,0,MO,0.5521621909269757
Nebraska,2020-03-10,31,17,0,NE,0.04306595655465495
Nevada,2020-03-10,32,4,0,NV,0.13561119373478836
New Hampshire,2020-03-10,33,5,0,NH,0.20823465559196896
New Jersey,2020-03-10,34,15,1,NJ,0.8560218049910385
New York,2020-03-10,36,173,0,NY,0.36956945997258883
North Carolina,2020-03-10,37,7,0,NC,0.9648977249625228
Ohio,2020-03-10,39,3,0,OH,0.8875051071772055
Oklahoma,2020-03-10,40,2,0,OK,0.510483053731007
Oregon,2020-03-10,41,14,0,OR,0.48232317664825775
Pennsylvania,2020-03-10,42,12,0,PA,0.8677348838634431
Rhode Island,2020-03-10,44,5,0,RI,0.7402081586425842
South Carolina,2020-03-10,45,9,0,SC,0.6979642846615708
South Dakota,2020-03-10,46,5,1,SD,0.5691630657726867
Tennessee,2020-03-10,47,7,0,TN,0.2195725956623269
Texas,2020-03-10,48,31,0,TX,0.3973440977328069
Utah,2020-03-10,49,4,0,UT,0.446386131097931
Vermont,2020-03-10,50,1,0,VT,0.3501718564987464
Virginia,2020-03-10,51,8,0,VA,0.3502014226879486
Washington,2020-03-10,53,279,24,WA,0.15608290218799648
Wisconsin,2020-03-10,55,3,0,WI,0.8292896886153345
Arizona,2020-03-11,4,9,0,AZ,0.9001618153065271
Arkansas,2020-03-11,5,1,0,AR,0.4089365817468684
California,2020-03-11,6,202,4,CA,0.570192862262924
Colorado,2020-03-11,8,34,0,CO,0.34376860465785497
Connecticut,2020-03-11,9,3,0,CT,0.6112727006757938
Delaware,2020-03-11,10,1,0,DE,0.4017342369024529
District of Columbia,2020-03-11,11,10,0,DC,0.3880779451299705
Florida,2020-03-11,12,26,2,FL,0.0012057513400196562
Georgia,2020-03-11,13,31,0,GA,0.8961716409602242
Hawaii,2020-03-11,15,2,0,HI,0.2903424094173155
Illinois,2020-03-11,17,25,0,IL,0.4435802480120101
Indiana,2020-03-11,18,11,0,IN,0.03661985053085659
Iowa,2020-03-11,19,14,0,IA,0.05723118783094172
Kansas,2020-03-11,20,1,0,KS,0.8418125302124753
Kentucky,2020-03-11,21,7,0,KY,0.732051024901782
Louisiana,2020-03-11,22,13,0,LA,0.7915561204958568
Maryland,2020-03-11,24,13,0,MD,0.7355044667121086
Massachusetts,2020-03-11,25,95,0,MA,0.6952811496073174
Michigan,2020-03-11,26,2,0,MI,0.9966376658528244
Minnesota,2020-03-11,27,5,0,MN,0.9268264081977581
Mississippi,2020-03-11,28,1,0,MS,0.3619047982856787
Missouri,2020-03-11,29,1,0,MO,0.38096668148672574
Nebraska,2020-03-11,31,23,0,NE,0.6258467972225344
Nevada,2020-03-11,32,7,0,NV,0.8831548319877436
New Hampshire,2020-03-11,33,5,0,NH,0.09411323381338244
New Jersey,2020-03-11,34,23,1,NJ,0.7104387052832227
New Mexico,2020-03-11,35,4,0,NM,0.2800276476051995
New York,2020-03-11,36,217,0,NY,0.06517594657911441
North Carolina,2020-03-11,37,8,0,NC,0.4382506006890162
North Dakota,2020-03-11,38,1,0,ND,0.5236652762923569
Ohio,2020-03-11,39,4,0,OH,0.3655298432274937
Oklahoma,2020-03-11,40,2,0,OK,0.9811408418694255
Oregon,2020-03-11,41,20,0,OR,0.2178192700888072
Pennsylvania,2020-03-11,42,16,0,PA,0.9035861394984499
Rhode Island,2020-03-11,44,5,0,RI,0.17216423937743153
South Carolina,2020-03-11,45,10,0,SC,0.16902603295846363
South Dakota,2020-03-11,46,8,1,SD,0.24143771221381094
Tennessee,2020-03-11,47,8,0,TN,0.05656914410852265
Texas,2020-03-11,48,33,0,TX,0.12074754991471814
Utah,2020-03-11,49,5,0,UT,0.23083899819059894
Vermont,2020-03-11,50,2,0,VT,0.6500382332855416
Virginia,2020-03-11,51,10,0,VA,0.05396371927087962
Washington,2020-03-11,53,338,29,WA,0.2760019325154157
Wisconsin,2020-03-11,55,6,0,WI,0.339535095540191
Wyoming,2020-03-11,56,1,0,WY,0.4522378581308941
Alaska,2020-03-12,2,1,0,AK,0.07227108669455662
Arizona,2020-03-12,4,9,0,AZ,0.6360515924201318
Arkansas,2020-03-12,5,6,0,AR,0.6598574548787003
California,2020-03-12,6,252,4,CA,0.37229624446117804
Colorado,2020-03-12,8,49,1,CO,0.6570920855632219
Connecticut,2020-03-12,9,6,0,CT,0.7522537888611861
Delaware,2020-03-12,10,4,0,DE,0.8863924379821989
District of Columbia,2020-03-12,11,10,0,DC,0.5263623497985838
Florida,2020-03-12,12,46,2,FL,0.19873948063781932
Georgia,2020-03-12,13,31,1,GA,0.15944912425053115
Hawaii,2020-03-12,15,2,0,HI,0.35998561183755506
Illinois,2020-03-12,17,32,0,IL,0.6218621022841682
Indiana,2020-03-12,18,12,0,IN,0.523636054563153
Iowa,2020-03-12,19,16,0,IA,0.9675591909197626
Kansas,2020-03-12,20,5,1,KS,0.5398039211975109
Kentucky,2020-03-12,21,11,0,KY,0.7271612176102232
Louisiana,2020-03-12,22,14,0,LA,0.7441540454249342
Maine,2020-03-12,23,1,0,ME,0.13247127545060944
Maryland,2020-03-12,24,13,0,MD,0.06997779780606106
Massachusetts,2020-03-12,25,108,0,MA,0.944918722465738
Michigan,2020-03-12,26,12,0,MI,0.6436899448060344
Minnesota,2020-03-12,27,9,0,MN,0.014959176755030001
Mississippi,2020-03-12,28,1,0,MS,0.07688925084965015
Missouri,2020-03-12,29,2,0,MO,0.6457643099924559
Nebraska,2020-03-12,31,24,0,NE,0.6132613274671298
Nevada,2020-03-12,32,11,0,NV,0.28725398470726327
New Hampshire,2020-03-12,33,6,0,NH,0.09331244041742426
New Jersey,2020-03-12,34,29,1,NJ,0.25117222004775586
New Mexico,2020-03-12,35,6,0,NM,0.8240568055447255
New York,2020-03-12,36,326,0,NY,0.5186065073328867
North Carolina,2020-03-12,37,16,0,NC,0.8596774280713292
North Dakota,2020-03-12,38,1,0,ND,0.1800295915538097
Ohio,2020-03-12,39,5,0,OH,0.021484914856104598
Oklahoma,2020-03-12,40,2,0,OK,0.5211404289542748
Oregon,2020-03-12,41,30,0,OR,0.06543485222376222
Pennsylvania,2020-03-12,42,22,0,PA,0.08421938057202727
Rhode Island,2020-03-12,44,5,0,RI,0.2589780342265664
South Carolina,2020-03-12,45,12,0,SC,0.3061579285037228
South Dakota,2020-03-12,46,8,1,SD,0.3300510740120677
Tennessee,2020-03-12,47,18,0,TN,0.7454374794045903
Texas,2020-03-12,48,41,0,TX,0.5162521953045138
Utah,2020-03-12,49,7,0,UT,0.029789399404439476
Vermont,2020-03-12,50,2,0,VT,0.16826061416689642
Virginia,2020-03-12,51,17,0,VA,0.80345663603492
Washington,2020-03-12,53,419,32,WA,0.2706463096148163
Wisconsin,2020-03-12,55,8,0,WI,0.7749257168604596
Wyoming,2020-03-12,56,1,0,WY,0.6058508230964285
Alabama,2020-03-13,1,6,0,AL,0.13424702018698542
Alaska,2020-03-13,2,1,0,AK,0.882827394307365
Arizona,2020-03-13,4,9,0,AZ,0.18125916149214516
Arkansas,2020-03-13,5,7,0,AR,0.6939706041205784
California,2020-03-13,6,320,5,CA,0.06500125538683166
Colorado,2020-03-13,8,78,2,CO,0.9561442379109383
Connecticut,2020-03-13,9,11,0,CT,0.5806964086263645
Delaware,2020-03-13,10,4,0,DE,0.49613406239330493
District of Columbia,2020-03-13,11,10,0,DC,0.11864545335184407
Florida,2020-03-13,12,70,2,FL,0.2703755407678332
Georgia,2020-03-13,13,41,1,GA,0.7364193976784308
Hawaii,2020-03-13,15,2,0,HI,0.18942581296786842
Idaho,2020-03-13,16,1,0,ID,0.8068857761900567
Illinois,2020-03-13,17,46,0,IL,0.20839073613395398
Indiana,2020-03-13,18,12,0,IN,0.340274896637477
Iowa,2020-03-13,19,17,0,IA,0.8854177055401926
Kansas,2020-03-13,20,6,1,KS,0.4882145570863664
Kentucky,2020-03-13,21,11,0,KY,0.09141292818773328
Louisiana,2020-03-13,22,36,0,LA,0.14786699891968402
Maine,2020-03-13,23,2,0,ME,0.9629910537509963
Maryland,2020-03-13,24,18,0,MD,0.12145806840367235
Massachusetts,2020-03-13,25,123,0,MA,0.7988499746417003
Michigan,2020-03-13,26,25,0,MI,0.45420217702298105
Minnesota,2020-03-13,27,14,0,MN,0.37712193052205356
Mississippi,2020-03-13,28,6,0,MS,0.8591611971552402
Missouri,2020-03-13,29,4,0,MO,0.039556098350499336
Montana,2020-03-13,30,4,0,MT,0.800659366401003
Nebraska,2020-03-13,31,27,0,NE,0.8233295216200278
Nevada,2020-03-13,32,19,0,NV,0.4429050004448065
New Hampshire,2020-03-13,33,7,0,NH,0.3551900104137542
New Jersey,2020-03-13,34,50,1,NJ,0.5145265376820288
New Mexico,2020-03-13,35,10,0,NM,0.9719156558427279
New York,2020-03-13,36,421,0,NY,0.34274351724338903
North Carolina,2020-03-13,37,18,0,NC,0.901554959963544
North Dakota,2020-03-13,38,1,0,ND,0.9836152651342939
Ohio,2020-03-13,39,13,0,OH,0.8517278773895541
Oklahoma,2020-03-13,40,3,0,OK,0.7450546436321975
Oregon,2020-03-13,41,30,0,OR,0.32405532207009946
Pennsylvania,2020-03-13,42,41,0,PA,0.0037028417055148255
Puerto Rico,2020-03-13,72,3,0,,0.6745107150537752
Rhode Island,2020-03-13,44,20,0,RI,0.23379590647902093
South Carolina,2020-03-13,45,13,0,SC,0.2465223277804326
South Dakota,2020-03-13,46,9,1,SD,0.8424252476250985
Tennessee,2020-03-13,47,26,0,TN,0.9064541718078686
Texas,2020-03-13,48,58,0,TX,0.2446257919664021
Utah,2020-03-13,49,7,0,UT,0.49759418363253183
Vermont,2020-03-13,50,2,0,VT,0.6146799320659745
Virginia,2020-03-13,51,30,0,VA,0.5268293519542689
Washington,2020-03-13,53,511,37,WA,0.43062487622742374
Wisconsin,2020-03-13,55,19,0,WI,0.6929718503405372
Wyoming,2020-03-13,56,2,0,WY,0.6060462717337174
Alabama,2020-03-14,1,12,0,AL,0.16835941969186874
Alaska,2020-03-14,2,1,0,AK,0.4565446961371217
Arizona,2020-03-14,4,12,0,AZ,0.6317537132305662
Arkansas,2020-03-14,5,9,0,AR,0.2412160391561744
California,2020-03-14,6,381,5,CA,0.73186774737212
Colorado,2020-03-14,8,103,2,CO,0.712765419284834
Connecticut,2020-03-14,9,20,0,CT,0.16659285291635761
Delaware,2020-03-14,10,4,0,DE,0.6751330806852276
District of Columbia,2020-03-14,11,16,0,DC,0.8973625742559902
Florida,2020-03-14,12,70,3,FL,0.708210751241684
Georgia,2020-03-14,13,65,1,GA,0.22960715751661998
Hawaii,2020-03-14,15,4,0,HI,0.5078253294982445
Idaho,2020-03-14,16,5,0,ID,0.20018395321554283
Illinois,2020-03-14,17,66,0,IL,0.6036050812144799
Indiana,2020-03-14,18,15,0,IN,0.7420071967049301
Iowa,2020-03-14,19,18,0,IA,0.3838223535895131
Kansas,2020-03-14,20,8,1,KS,0.7955076690627104
Kentucky,2020-03-14,21,18,0,KY,0.7352318088814163
Louisiana,2020-03-14,22,77,1,LA,0.9735800491251058
Maine,2020-03-14,23,3,0,ME,0.26253760782877034
Maryland,2020-03-14,24,27,0,MD,0.028199867746627083
Massachusetts,2020-03-14,25,138,0,MA,0.31500550347312517
Michigan,2020-03-14,26,33,0,MI,0.384166104181069
Minnesota,2020-03-14,27,21,0,MN,0.30600790734484173
Mississippi,2020-03-14,28,6,0,MS,0.4707974054982367
Missouri,2020-03-14,29,5,0,MO,0.4894920540956845
Montana,2020-03-14,30,6,0,MT,0.8584267214928626
Nebraska,2020-03-14,31,29,0,NE,0.9509724775097922
Nevada,2020-03-14,32,21,0,NV,0.7979225909145423
New Hampshire,2020-03-14,33,7,0,NH,0.22427078984985171
New Jersey,2020-03-14,34,75,2,NJ,0.8850647883948346
New Mexico,2020-03-14,35,13,0,NM,0.5670905041169038
New York,2020-03-14,36,610,2,NY,0.01780459103001497
North Carolina,2020-03-14,37,25,0,NC,0.38119822597160846
North Dakota,2020-03-14,38,1,0,ND,0.7113974437750422
Ohio,2020-03-14,39,26,0,OH,0.2236196171909931
Oklahoma,2020-03-14,40,4,0,OK,0.6810310608512748
Oregon,2020-03-14,41,36,1,OR,0.7522409805361606
Pennsylvania,2020-03-14,42,47,0,PA,0.11051563616513238
Puerto Rico,2020-03-14,72,4,0,,0.9362129535104369
Rhode Island,2020-03-14,44,20,0,RI,0.7164343695955514
South Carolina,2020-03-14,45,19,0,SC,0.15590547438929492
South Dakota,2020-03-14,46,9,1,SD,0.11413703715177648
Tennessee,2020-03-14,47,32,0,TN,0.8398774459363775
Texas,2020-03-14,48,69,0,TX,0.0512086635408483
Utah,2020-03-14,49,21,0,UT,0.2639189905683704
Vermont,2020-03-14,50,5,0,VT,0.8851184790069896
Virgin Islands,2020-03-14,78,1,0,,0.5812626384115808
Virginia,2020-03-14,51,42,1,VA,0.33309692240123534
Washington,2020-03-14,53,609,40,WA,0.28268073361578916
Wisconsin,2020-03-14,55,27,0,WI,0.050170679198899615
Wyoming,2020-03-14,56,3,0,WY,0.47337138308105053
Alabama,2020-03-15,1,23,0,AL,0.6178704837385502
Alaska,2020-03-15,2,1,0,AK,0.8939736507550219
Arizona,2020-03-15,4,13,0,AZ,0.07638584006259863
Arkansas,2020-03-15,5,16,0,AR,0.5123647932163427
California,2020-03-15,6,478,6,CA,0.2945662643308201
Colorado,2020-03-15,8,136,2,CO,0.19822359447312432
Connecticut,2020-03-15,9,26,0,CT,0.7314149951628759
Delaware,2020-03-15,10,7,0,DE,0.2571299607802674
District of Columbia,2020-03-15,11,17,0,DC,0.3699758634604601
Florida,2020-03-15,12,109,3,FL,0.4032271124937814
Georgia,2020-03-15,13,97,1,GA,0.740486663424948
Guam,2020-03-15,66,3,0,,0.8112280929451494
Hawaii,2020-03-15,15,7,0,HI,0.0523210041507175
Idaho,2020-03-15,16,5,0,ID,0.6040106333905916
Illinois,2020-03-15,17,94,0,IL,0.558615054117421
Indiana,2020-03-15,18,19,0,IN,0.950280086318773
Iowa,2020-03-15,19,22,0,IA,0.882278070609399
Kansas,2020-03-15,20,9,1,KS,0.5662381201440477
Kentucky,2020-03-15,21,21,0,KY,0.668119596920237
Louisiana,2020-03-15,22,103,2,LA,0.7836708950798613
Maine,2020-03-15,23,12,0,ME,0.7146874018268047
Maryland,2020-03-15,24,32,0,MD,0.9218566266602533
Massachusetts,2020-03-15,25,164,0,MA,0.46010690553876243
Michigan,2020-03-15,26,53,0,MI,0.6246342902988439
Minnesota,2020-03-15,27,35,0,MN,0.4450600346074184
Mississippi,2020-03-15,28,10,0,MS,0.6334428989041339
Missouri,2020-03-15,29,5,0,MO,0.662406258496784
Montana,2020-03-15,30,6,0,MT,0.9162981445350592
Nebraska,2020-03-15,31,31,0,NE,0.9902554516454085
Nevada,2020-03-15,32,26,0,NV,0.8316754925346098
New Hampshire,2020-03-15,33,13,0,NH,0.5799099756218712
New Jersey,2020-03-15,34,98,2,NJ,0.2144434124767307
New Mexico,2020-03-15,35,17,0,NM,0.7093680189965773
New York,2020-03-15,36,732,6,NY,0.03598262616781589
North Carolina,2020-03-15,37,32,0,NC,0.5235154783017807
North Dakota,2020-03-15,38,1,0,ND,0.6919979464506094
Ohio,2020-03-15,39,37,0,OH,0.48389516552520506
Oklahoma,2020-03-15,40,8,0,OK,0.9860788220122957
Oregon,2020-03-15,41,39,1,OR,0.9160174914667168
Pennsylvania,2020-03-15,42,68,0,PA,0.31383721246842355
Puerto Rico,2020-03-15,72,5,0,,0.9029781466665275
Rhode Island,2020-03-15,44,20,0,RI,0.47945535761590974
South Carolina,2020-03-15,45,28,0,SC,0.641989061294922
South Dakota,2020-03-15,46,9,1,SD,0.9201425819664727
Tennessee,2020-03-15,47,39,0,TN,0.2735862083916476
Texas,2020-03-15,48,80,0,TX,0.9857306869062157
Utah,2020-03-15,49,29,0,UT,0.4971718420162139
Vermont,2020-03-15,50,8,0,VT,0.9198523435699677
Virgin Islands,2020-03-15,78,1,0,,0.7178530766250681
Virginia,2020-03-15,51,45,1,VA,0.6133512241679198
Washington,2020-03-15,53,675,42,WA,0.06824047134233002
Wisconsin,2020-03-15,55,33,0,WI,0.2989262359796697
Wyoming,2020-03-15,56,3,0,WY,0.6009871429935526
Alabama,2020-03-16,1,29,0,AL,0.45827909324103366
Alaska,2020-03-16,2,3,0,AK,0.8766197386305167
Arizona,2020-03-16,4,18,0,AZ,0.4337314859460363
Arkansas,2020-03-16,5,22,0,AR,0.1864766855352713
California,2020-03-16,6,588,11,CA,0.007688241497728732
Colorado,2020-03-16,8,161,2,CO,0.6826023027381604
Connecticut,2020-03-16,9,41,0,CT,0.06247299661817518
Delaware,2020-03-16,10,8,0,DE,0.6741262052834214
District of Columbia,2020-03-16,11,22,0,DC,0.33616474037400357
Florida,2020-03-16,12,141,4,FL,0.9998785278594615
Georgia,2020-03-16,13,118,1,GA,0.8448318910853511
Guam,2020-03-16,66,3,0,,0.8468202284352058
Hawaii,2020-03-16,15,10,0,HI,0.9771494006393706
Idaho,2020-03-16,16,5,0,ID,0.38210922229830924
Illinois,2020-03-16,17,104,0,IL,0.9088685834153871
Indiana,2020-03-16,18,24,1,IN,0.36686052803318736
Iowa,2020-03-16,19,22,0,IA,0.934985967622091
Kansas,2020-03-16,20,11,1,KS,0.44701650108239765
Kentucky,2020-03-16,21,22,1,KY,0.13052701571771097
Louisiana,2020-03-16,22,137,3,LA,0.9727875998855791
Maine,2020-03-16,23,17,0,ME,0.6278892388597769
Maryland,2020-03-16,24,39,0,MD,0.4690682328602658
Massachusetts,2020-03-16,25,197,0,MA,0.8771408812335928
Michigan,2020-03-16,26,54,0,MI,0.24363471061082875
Minnesota,2020-03-16,27,54,0,MN,0.31441553114585574
Mississippi,2020-03-16,28,12,0,MS,0.9102570337716547
Missouri,2020-03-16,29,9,0,MO,0.7622362302705884
Montana,2020-03-16,30,8,0,MT,0.8558485437694622
Nebraska,2020-03-16,31,33,0,NE,0.18033757836403663
Nevada,2020-03-16,32,45,1,NV,0.4947353819845104
New Hampshire,2020-03-16,33,17,0,NH,0.9913604342746344
New Jersey,2020-03-16,34,176,3,NJ,0.6325481381288497
New Mexico,2020-03-16,35,21,0,NM,0.1332472773136837
New York,2020-03-16,36,950,10,NY,0.27236850271928004
North Carolina,2020-03-16,37,34,0,NC,0.5324672086695773
North Dakota,2020-03-16,38,1,0,ND,0.9352449211151515
Ohio,2020-03-16,39,50,0,OH,0.09150600104660667
Oklahoma,2020-03-16,40,10,0,OK,0.04144303894364465
Oregon,2020-03-16,41,46,1,OR,0.7028389214128811
Pennsylvania,2020-03-16,42,81,0,PA,0.05091829867485398
Puerto Rico,2020-03-16,72,5,0,,0.9521616323484998
Rhode Island,2020-03-16,44,21,0,RI,0.0322438745092265
South Carolina,2020-03-16,45,33,1,SC,0.48524479720956115
South Dakota,2020-03-16,46,10,1,SD,0.27251290957758134
Tennessee,2020-03-16,47,52,0,TN,0.6471544002843569
Texas,2020-03-16,48,87,1,TX,0.08979802619360677
Utah,2020-03-16,49,40,0,UT,0.4245152510643373
Vermont,2020-03-16,50,12,0,VT,0.16371512148132739
Virgin Islands,2020-03-16,78,2,0,,0.09946667923236607
Virginia,2020-03-16,51,51,1,VA,0.5988551646257254
Washington,2020-03-16,53,794,48,WA,0.6670135480614321
Wisconsin,2020-03-16,55,47,0,WI,0.03130786780624961
Wyoming,2020-03-16,56,10,0,WY,0.07158460664291044
Alabama,2020-03-17,1,39,0,AL,0.36182137376843626
Alaska,2020-03-17,2,6,0,AK,0.552929695506289
Arizona,2020-03-17,4,20,0,AZ,0.7660021997081184
Arkansas,2020-03-17,5,22,0,AR,0.24795610799683376
California,2020-03-17,6,732,14,CA,0.36332429382705567
Colorado,2020-03-17,8,183,3,CO,0.5968682936784375
Connecticut,2020-03-17,9,68,0,CT,0.5076287346669683
Delaware,2020-03-17,10,16,0,DE,0.18914291775542125
District of Columbia,2020-03-17,11,31,0,DC,0.12185483774264494
Florida,2020-03-17,12,210,6,FL,0.2743890056494339
Georgia,2020-03-17,13,142,1,GA,0.05142232609695707
Guam,2020-03-17,66,3,0,,0.41740497693274625
Hawaii,2020-03-17,15,14,0,HI,0.3718720637082048
Idaho,2020-03-17,16,9,0,ID,0.09029147111648206
Illinois,2020-03-17,17,159,1,IL,0.9546248138495858
Indiana,2020-03-17,18,30,2,IN,0.8848803225883038
Iowa,2020-03-17,19,29,0,IA,0.5460998763409192
Kansas,2020-03-17,20,17,1,KS,0.7246055674301604
Kentucky,2020-03-17,21,26,1,KY,0.17873444082903323
Louisiana,2020-03-17,22,196,5,LA,0.03424986340545688
Maine,2020-03-17,23,32,0,ME,0.5808991249170884
Maryland,2020-03-17,24,57,0,MD,0.033637072224445785
Massachusetts,2020-03-17,25,218,0,MA,0.7645752917337092
Michigan,2020-03-17,26,65,0,MI,0.5919974378147107
Minnesota,2020-03-17,27,60,0,MN,0.024121932548355374
Mississippi,2020-03-17,28,21,0,MS,0.2940274871573778
Missouri,2020-03-17,29,16,0,MO,0.10857315383209243
Montana,2020-03-17,30,8,0,MT,0.1362430386643504
Nebraska,2020-03-17,31,36,0,NE,0.8391625434010023
Nevada,2020-03-17,32,55,1,NV,0.9257982264249562
New Hampshire,2020-03-17,33,26,0,NH,0.7165899454615043
New Jersey,2020-03-17,34,268,3,NJ,0.6614255141214701
New Mexico,2020-03-17,35,23,0,NM,0.9830348435648113
New York,2020-03-17,36,1375,18,NY,0.07551774603584749
North Carolina,2020-03-17,37,42,0,NC,0.9116184613729192
North Dakota,2020-03-17,38,5,0,ND,0.8846207649270207
Ohio,2020-03-17,39,67,0,OH,0.09048445612042644
Oklahoma,2020-03-17,40,18,0,OK,0.019572150531119825
Oregon,2020-03-17,41,66,2,OR,0.6789982963238959
Pennsylvania,2020-03-17,42,101,0,PA,0.5578501949877922
Puerto Rico,2020-03-17,72,5,0,,0.6701735386802247
Rhode Island,2020-03-17,44,23,0,RI,0.3569995698440602
South Carolina,2020-03-17,45,47,1,SC,0.10011984689614983
South Dakota,2020-03-17,46,11,1,SD,0.2312492277563748
Tennessee,2020-03-17,47,73,0,TN,0.02961166971152862
Texas,2020-03-17,48,106,1,TX,0.752504001125118
Utah,2020-03-17,49,51,0,UT,0.4654328260864663
Vermont,2020-03-17,50,14,0,VT,0.062467524887037884
Virgin Islands,2020-03-17,78,2,0,,0.3648911041340246
Virginia,2020-03-17,51,67,2,VA,0.7446430397783231
Washington,2020-03-17,53,908,54,WA,0.6115627676128055
West Virginia,2020-03-17,54,1,0,WV,0.43159821703732815
Wisconsin,2020-03-17,55,72,0,WI,0.601686989289819
Wyoming,2020-03-17,56,15,0,WY,0.1772862044925111
Alabama,2020-03-18,1,51,0,AL,0.7518959067699086
Alaska,2020-03-18,2,9,0,AK,0.24101592450545128
Arizona,2020-03-18,4,28,0,AZ,0.606708433128402
Arkansas,2020-03-18,5,33,0,AR,0.10860670991743782
California,2020-03-18,6,893,17,CA,0.9809337719741192
Colorado,2020-03-18,8,216,3,CO,0.6785143256180064
Connecticut,2020-03-18,9,96,1,CT,0.11829621823561198
Delaware,2020-03-18,10,26,0,DE,0.5129543956210133
District of Columbia,2020-03-18,11,36,0,DC,0.27612882471740896
Florida,2020-03-18,12,326,7,FL,0.4545920299789291
Georgia,2020-03-18,13,193,3,GA,0.34610310582935455
Guam,2020-03-18,66,8,0,,0.3286983942856945
Hawaii,2020-03-18,15,16,0,HI,0.259725801462237
Idaho,2020-03-18,16,11,0,ID,0.7241568058886072
Illinois,2020-03-18,17,286,1,IL,0.691722706315415
Indiana,2020-03-18,18,39,2,IN,0.4100379777381359
Iowa,2020-03-18,19,38,0,IA,0.7604560279165017
Kansas,2020-03-18,20,22,1,KS,0.8148371224090547
Kentucky,2020-03-18,21,35,1,KY,0.619669367601328
Louisiana,2020-03-18,22,280,7,LA,0.5610729128847097
Maine,2020-03-18,23,43,0,ME,0.4830462057503969
Maryland,2020-03-18,24,85,1,MD,0.8135964686197205
Massachusetts,2020-03-18,25,256,0,MA,0.6729085196058946
Michigan,2020-03-18,26,80,1,MI,0.8436507030628839
Minnesota,2020-03-18,27,77,0,MN,0.32948888288610223
Mississippi,2020-03-18,28,34,0,MS,0.768656211130771
Missouri,2020-03-18,29,21,1,MO,0.5654014063384301
Montana,2020-03-18,30,12,0,MT,0.9367253532591159
Nebraska,2020-03-18,31,43,0,NE,0.31207554162094553
Nevada,2020-03-18,32,82,1,NV,0.7125391263190546
New Hampshire,2020-03-18,33,39,0,NH,0.1987330120641787
New Jersey,2020-03-18,34,427,5,NJ,0.7867541779076364
New Mexico,2020-03-18,35,28,0,NM,0.28128081815065265
New York,2020-03-18,36,2387,32,NY,0.8926974808282693
North Carolina,2020-03-18,37,66,0,NC,0.8004452525846119
North Dakota,2020-03-18,38,7,0,ND,0.8039422007841236
Ohio,2020-03-18,39,90,0,OH,0.6254661041158431
Oklahoma,2020-03-18,40,29,0,OK,0.571043885696701
Oregon,2020-03-18,41,74,3,OR,0.8700477925796773
Pennsylvania,2020-03-18,42,139,1,PA,0.25757672320623914
Puerto Rico,2020-03-18,72,5,0,,0.4113635842671185
Rhode Island,2020-03-18,44,33,0,RI,0.34509595608017896
South Carolina,2020-03-18,45,60,1,SC,0.4761453892720975
South Dakota,2020-03-18,46,11,1,SD,0.2036025643408882
